timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741721704335,2275,Friend Request,200,OK,Thread Group 1-18,text,true,,70912,556,29,29,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,348,0,65
1741721704335,348,Friend Request-0,301,Moved Permanently,Thread Group 1-18,text,true,,505,121,29,29,https://facebook.com/friends,348,0,65
1741721704684,359,Friend Request-1,302,Found,Thread Group 1-18,text,true,,884,125,29,29,https://www.facebook.com/friends,359,0,83
1741721705043,668,Friend Request-2,302,Found,Thread Group 1-18,text,true,,2009,137,29,29,https://web.facebook.com/friends?_rdc=1&_rdr,668,0,326
1741721705711,899,Friend Request-3,200,OK,Thread Group 1-18,text,true,,67514,173,29,29,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,438,0,0
1741721704644,1973,Facebook Marketplace,200,OK,Thread Group 1-1,text,true,,428701,436,29,29,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,387,0,122
1741721704644,387,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-1,text,true,,469,138,29,29,https://faceboo.com/marketplace/?ref=bookmark,387,0,122
1741721705031,290,Facebook Marketplace-1,302,Found,Thread Group 1-1,text,true,,1187,143,29,29,https://www.facebook.com/marketplace/?ref=bookmark,290,0,0
1741721705321,1296,Facebook Marketplace-2,200,OK,Thread Group 1-1,text,true,,427045,155,29,29,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,429,0,0
1741721704542,2079,Friend Request,200,OK,Thread Group 1-19,text,true,,71186,556,29,29,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,394,0,104
1741721704542,394,Friend Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,505,121,29,29,https://facebook.com/friends,394,0,104
1741721704936,393,Friend Request-1,302,Found,Thread Group 1-19,text,true,,879,125,29,29,https://www.facebook.com/friends,393,0,116
1741721705330,413,Friend Request-2,302,Found,Thread Group 1-19,text,true,,2009,137,29,29,https://web.facebook.com/friends?_rdc=1&_rdr,413,0,96
1741721705743,878,Friend Request-3,200,OK,Thread Group 1-19,text,true,,67793,173,29,29,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,407,0,0
1741721705773,1015,Facebook Feed,200,OK,Thread Group 1-11,text,true,,69086,422,30,30,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,327,0,0
1741721705773,327,Facebook Feed-0,301,Moved Permanently,Thread Group 1-11,text,true,,518,134,30,30,https://facebook.com/?filter=all&sk=h_chr,327,0,0
1741721706100,317,Facebook Feed-1,302,Found,Thread Group 1-11,text,true,,884,138,30,30,https://www.facebook.com/?filter=all&sk=h_chr,317,0,0
1741721706417,371,Facebook Feed-2,200,OK,Thread Group 1-11,text,true,,67684,150,30,30,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,340,0,0
1741721704204,2626,Facebook Groups,200,OK,Thread Group 1-10,text,true,,82735,398,30,30,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,270,0,0
1741721704204,270,Facebook Groups-0,301,Moved Permanently,Thread Group 1-10,text,true,,510,126,30,30,https://facebook.com/groups/feed/,270,0,0
1741721704474,314,Facebook Groups-1,302,Found,Thread Group 1-10,text,true,,913,130,30,30,https://www.facebook.com/groups/feed/,314,0,0
1741721704788,2042,Facebook Groups-2,200,OK,Thread Group 1-10,text,true,,81312,142,30,30,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1018,0,0
1741721705203,1638,Facebook Groups,200,OK,Thread Group 1-15,text,true,,82975,398,30,30,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,276,0,0
1741721705203,276,Facebook Groups-0,301,Moved Permanently,Thread Group 1-15,text,true,,510,126,30,30,https://facebook.com/groups/feed/,276,0,0
1741721705479,293,Facebook Groups-1,302,Found,Thread Group 1-15,text,true,,1174,130,30,30,https://www.facebook.com/groups/feed/,293,0,0
1741721705772,1069,Facebook Groups-2,200,OK,Thread Group 1-15,text,true,,81291,142,30,30,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,448,0,0
1741721705497,1382,Facebook Groups,200,OK,Thread Group 1-16,text,true,,82990,398,30,30,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,280,0,0
1741721705497,280,Facebook Groups-0,301,Moved Permanently,Thread Group 1-16,text,true,,510,126,30,30,https://facebook.com/groups/feed/,280,0,0
1741721705777,331,Facebook Groups-1,302,Found,Thread Group 1-16,text,true,,889,130,30,30,https://www.facebook.com/groups/feed/,331,0,0
1741721706108,771,Facebook Groups-2,200,OK,Thread Group 1-16,text,true,,81591,142,30,30,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,486,0,0
1741721704957,1964,Friend Request,200,OK,Thread Group 1-21,text,true,,70936,556,30,30,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,365,0,93
1741721704957,365,Friend Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,505,121,30,30,https://facebook.com/friends,365,0,93
1741721705323,423,Friend Request-1,302,Found,Thread Group 1-21,text,true,,884,125,30,30,https://www.facebook.com/friends,423,0,103
1741721705746,709,Friend Request-2,302,Found,Thread Group 1-21,text,true,,2009,137,30,30,https://web.facebook.com/friends?_rdc=1&_rdr,709,0,381
1741721706455,466,Friend Request-3,200,OK,Thread Group 1-21,text,true,,67538,173,30,30,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,334,0,0
1741721704876,2076,Facebook Feed,200,OK,Thread Group 1-7,text,true,,69089,422,31,31,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,266,0,0
1741721704876,266,Facebook Feed-0,301,Moved Permanently,Thread Group 1-7,text,true,,518,134,31,31,https://facebook.com/?filter=all&sk=h_chr,266,0,0
1741721705142,285,Facebook Feed-1,302,Found,Thread Group 1-7,text,true,,884,138,31,31,https://www.facebook.com/?filter=all&sk=h_chr,285,0,0
1741721705427,1525,Facebook Feed-2,200,OK,Thread Group 1-7,text,true,,67687,150,31,31,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,382,0,0
1741721706002,975,Facebook Feed,200,OK,Thread Group 1-13,text,true,,69377,422,31,31,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,261,0,0
1741721706002,261,Facebook Feed-0,301,Moved Permanently,Thread Group 1-13,text,true,,518,134,31,31,https://facebook.com/?filter=all&sk=h_chr,261,0,0
1741721706263,271,Facebook Feed-1,302,Found,Thread Group 1-13,text,true,,884,138,31,31,https://www.facebook.com/?filter=all&sk=h_chr,271,0,0
1741721706534,443,Facebook Feed-2,200,OK,Thread Group 1-13,text,true,,67975,150,31,31,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,407,0,0
1741721705338,2039,Friend Request,200,OK,Thread Group 1-23,text,true,,71423,556,33,33,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,403,0,91
1741721705338,403,Friend Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,505,121,33,33,https://facebook.com/friends,403,0,91
1741721705742,429,Friend Request-1,302,Found,Thread Group 1-23,text,true,,884,125,33,33,https://www.facebook.com/friends,429,0,113
1741721706172,657,Friend Request-2,302,Found,Thread Group 1-23,text,true,,2009,137,33,33,https://web.facebook.com/friends?_rdc=1&_rdr,657,0,368
1741721706829,548,Friend Request-3,200,OK,Thread Group 1-23,text,true,,68025,173,33,33,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,445,0,0
1741721705762,1741,Facebook Groups,200,OK,Thread Group 1-14,text,true,,82698,398,33,33,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,287,0,0
1741721705762,287,Facebook Groups-0,301,Moved Permanently,Thread Group 1-14,text,true,,510,126,33,33,https://facebook.com/groups/feed/,287,0,0
1741721706049,291,Facebook Groups-1,302,Found,Thread Group 1-14,text,true,,889,130,33,33,https://www.facebook.com/groups/feed/,291,0,0
1741721706340,1163,Facebook Groups-2,200,OK,Thread Group 1-14,text,true,,81299,142,33,33,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,545,0,0
1741721705536,2038,Friend Request,200,OK,Thread Group 1-24,text,true,,70934,556,34,34,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,408,0,115
1741721705536,408,Friend Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,500,121,34,34,https://facebook.com/friends,408,0,115
1741721705944,461,Friend Request-1,302,Found,Thread Group 1-24,text,true,,879,125,34,34,https://www.facebook.com/friends,461,0,146
1741721706405,391,Friend Request-2,302,Found,Thread Group 1-24,text,true,,2028,137,34,34,https://web.facebook.com/friends?_rdc=1&_rdr,391,0,119
1741721706796,778,Friend Request-3,200,OK,Thread Group 1-24,text,true,,67527,173,34,34,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,479,0,0
1741721705737,2045,Friend Request,200,OK,Thread Group 1-25,text,true,,70955,556,35,35,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,419,0,118
1741721705737,419,Friend Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,500,121,35,35,https://facebook.com/friends,419,0,118
1741721706156,393,Friend Request-1,302,Found,Thread Group 1-25,text,true,,884,125,35,35,https://www.facebook.com/friends,393,0,107
1741721706549,741,Friend Request-2,302,Found,Thread Group 1-25,text,true,,2028,137,35,35,https://web.facebook.com/friends?_rdc=1&_rdr,741,0,395
1741721707291,491,Friend Request-3,200,OK,Thread Group 1-25,text,true,,67543,173,35,35,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,395,0,0
1741721706622,1239,Facebook Groups,200,OK,Thread Group 1-19,text,true,,82702,398,35,35,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,279,0,0
1741721706622,279,Facebook Groups-0,301,Moved Permanently,Thread Group 1-19,text,true,,505,126,35,35,https://facebook.com/groups/feed/,279,0,0
1741721706901,288,Facebook Groups-1,302,Found,Thread Group 1-19,text,true,,884,130,35,35,https://www.facebook.com/groups/feed/,288,0,0
1741721707189,672,Facebook Groups-2,200,OK,Thread Group 1-19,text,true,,81313,142,35,35,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,512,0,0
1741721705938,1965,Friend Request,200,OK,Thread Group 1-26,text,true,,70881,556,35,35,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,462,0,153
1741721705938,462,Friend Request-0,301,Moved Permanently,Thread Group 1-26,text,true,,500,121,35,35,https://facebook.com/friends,462,0,153
1741721706401,440,Friend Request-1,302,Found,Thread Group 1-26,text,true,,879,125,35,35,https://www.facebook.com/friends,440,0,126
1741721706842,394,Friend Request-2,302,Found,Thread Group 1-26,text,true,,2004,137,35,35,https://web.facebook.com/friends?_rdc=1&_rdr,394,0,111
1741721707236,667,Friend Request-3,200,OK,Thread Group 1-26,text,true,,67498,173,35,35,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,345,0,0
1741721706830,1095,Facebook Feed,200,OK,Thread Group 1-10,text,true,,69090,422,35,35,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,273,0,0
1741721706830,273,Facebook Feed-0,301,Moved Permanently,Thread Group 1-10,text,true,,518,134,35,35,https://facebook.com/?filter=all&sk=h_chr,273,0,0
1741721707103,290,Facebook Feed-1,302,Found,Thread Group 1-10,text,true,,884,138,35,35,https://www.facebook.com/?filter=all&sk=h_chr,290,0,0
1741721707393,532,Facebook Feed-2,200,OK,Thread Group 1-10,text,true,,67688,150,35,35,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,368,0,0
1741721706842,1110,Facebook Feed,200,OK,Thread Group 1-15,text,true,,69086,422,36,36,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,273,0,0
1741721706842,273,Facebook Feed-0,301,Moved Permanently,Thread Group 1-15,text,true,,518,134,36,36,https://facebook.com/?filter=all&sk=h_chr,273,0,0
1741721707115,270,Facebook Feed-1,302,Found,Thread Group 1-15,text,true,,884,138,36,36,https://www.facebook.com/?filter=all&sk=h_chr,270,0,0
1741721707385,567,Facebook Feed-2,200,OK,Thread Group 1-15,text,true,,67684,150,36,36,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,358,0,0
1741721706611,1381,Facebook Groups,200,OK,Thread Group 1-18,text,true,,82719,398,36,36,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,289,0,0
1741721706611,289,Facebook Groups-0,301,Moved Permanently,Thread Group 1-18,text,true,,510,126,36,36,https://facebook.com/groups/feed/,289,0,0
1741721706900,283,Facebook Groups-1,302,Found,Thread Group 1-18,text,true,,889,130,36,36,https://www.facebook.com/groups/feed/,283,0,0
1741721707183,809,Facebook Groups-2,200,OK,Thread Group 1-18,text,true,,81320,142,36,36,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,611,0,0
1741721706879,1266,Facebook Feed,200,OK,Thread Group 1-16,text,true,,69086,422,37,37,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,301,0,0
1741721706879,301,Facebook Feed-0,301,Moved Permanently,Thread Group 1-16,text,true,,518,134,37,37,https://facebook.com/?filter=all&sk=h_chr,301,0,0
1741721707180,318,Facebook Feed-1,302,Found,Thread Group 1-16,text,true,,884,138,37,37,https://www.facebook.com/?filter=all&sk=h_chr,318,0,0
1741721707498,647,Facebook Feed-2,200,OK,Thread Group 1-16,text,true,,67684,150,37,37,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,410,0,0
1741721706922,1250,Facebook Groups,200,OK,Thread Group 1-21,text,true,,82696,398,37,37,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,261,0,0
1741721706922,261,Facebook Groups-0,301,Moved Permanently,Thread Group 1-21,text,true,,510,126,37,37,https://facebook.com/groups/feed/,261,0,0
1741721706094,2078,Facebook Feed,200,OK,Thread Group 1-12,text,true,,69106,422,37,37,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,324,0,0
1741721707183,302,Facebook Groups-1,302,Found,Thread Group 1-21,text,true,,884,130,37,37,https://www.facebook.com/groups/feed/,302,0,0
1741721706094,324,Facebook Feed-0,301,Moved Permanently,Thread Group 1-12,text,true,,518,134,37,37,https://facebook.com/?filter=all&sk=h_chr,324,0,0
1741721706418,309,Facebook Feed-1,302,Found,Thread Group 1-12,text,true,,884,138,37,37,https://www.facebook.com/?filter=all&sk=h_chr,309,0,0
1741721706727,1445,Facebook Feed-2,200,OK,Thread Group 1-12,text,true,,67704,150,37,37,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,658,0,0
1741721707485,687,Facebook Groups-2,200,OK,Thread Group 1-21,text,true,,81302,142,37,37,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,517,0,0
1741721705782,2391,Facebook Marketplace,200,OK,Thread Group 1-6,text,true,,428413,436,37,37,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,417,0,118
1741721705782,417,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-6,text,true,,469,138,37,37,https://faceboo.com/marketplace/?ref=bookmark,417,0,118
1741721706199,404,Facebook Marketplace-1,302,Found,Thread Group 1-6,text,true,,902,143,37,37,https://www.facebook.com/marketplace/?ref=bookmark,404,0,0
1741721706603,1570,Facebook Marketplace-2,200,OK,Thread Group 1-6,text,true,,427042,155,37,37,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,656,0,0
1741721705765,2499,Facebook Groups,200,OK,Thread Group 1-17,text,true,,82985,398,37,37,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,338,0,0
1741721705765,338,Facebook Groups-0,301,Moved Permanently,Thread Group 1-17,text,true,,510,126,37,37,https://facebook.com/groups/feed/,338,0,0
1741721706103,314,Facebook Groups-1,302,Found,Thread Group 1-17,text,true,,1174,130,37,37,https://www.facebook.com/groups/feed/,314,0,0
1741721706417,1847,Facebook Groups-2,200,OK,Thread Group 1-17,text,true,,81301,142,37,37,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,517,0,0
1741721706536,1785,Friend Request,200,OK,Thread Group 1-29,text,true,,70893,556,37,37,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,395,0,107
1741721706536,395,Friend Request-0,301,Moved Permanently,Thread Group 1-29,text,true,,505,121,37,37,https://facebook.com/friends,395,0,107
1741721706932,410,Friend Request-1,302,Found,Thread Group 1-29,text,true,,879,125,37,37,https://www.facebook.com/friends,410,0,94
1741721707343,418,Friend Request-2,302,Found,Thread Group 1-29,text,true,,2004,137,37,37,https://web.facebook.com/friends?_rdc=1&_rdr,418,0,100
1741721707761,560,Friend Request-3,200,OK,Thread Group 1-29,text,true,,67505,173,37,37,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,440,0,0
1741721706498,1920,Facebook Groups,200,OK,Thread Group 1-20,text,true,,82713,398,38,38,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,273,0,0
1741721706498,273,Facebook Groups-0,301,Moved Permanently,Thread Group 1-20,text,true,,510,126,38,38,https://facebook.com/groups/feed/,273,0,0
1741721706771,335,Facebook Groups-1,302,Found,Thread Group 1-20,text,true,,889,130,38,38,https://www.facebook.com/groups/feed/,335,0,0
1741721707106,1312,Facebook Groups-2,200,OK,Thread Group 1-20,text,true,,81314,142,38,38,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,817,0,0
1741721704971,3568,Facebook Marketplace,200,OK,Thread Group 1-3,text,true,,428301,436,39,39,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,480,0,72
1741721704971,480,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-3,text,true,,469,138,39,39,https://faceboo.com/marketplace/?ref=bookmark,480,0,72
1741721705451,320,Facebook Marketplace-1,302,Found,Thread Group 1-3,text,true,,902,143,39,39,https://www.facebook.com/marketplace/?ref=bookmark,320,0,0
1741721705771,2768,Facebook Marketplace-2,200,OK,Thread Group 1-3,text,true,,426930,155,39,39,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,411,0,0
1741721706336,2246,Friend Request,200,OK,Thread Group 1-28,text,true,,72962,556,39,39,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,432,0,143
1741721706336,432,Friend Request-0,301,Moved Permanently,Thread Group 1-28,text,true,,500,121,39,39,https://facebook.com/friends,432,0,143
1741721706768,435,Friend Request-1,302,Found,Thread Group 1-28,text,true,,903,125,39,39,https://www.facebook.com/friends,435,0,108
1741721707203,603,Friend Request-2,302,Found,Thread Group 1-28,text,true,,4029,137,39,39,https://web.facebook.com/friends?_rdc=1&_rdr,603,0,85
1741721707807,775,Friend Request-3,200,OK,Thread Group 1-28,text,true,,67530,173,39,39,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,429,0,0
1741721706136,2546,Friend Request,200,OK,Thread Group 1-27,text,true,,71174,556,39,39,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,398,0,118
1741721706136,398,Friend Request-0,301,Moved Permanently,Thread Group 1-27,text,true,,500,121,39,39,https://facebook.com/friends,398,0,118
1741721706534,386,Friend Request-1,302,Found,Thread Group 1-27,text,true,,908,125,39,39,https://www.facebook.com/friends,386,0,109
1741721706920,463,Friend Request-2,302,Found,Thread Group 1-27,text,true,,2004,137,39,39,https://web.facebook.com/friends?_rdc=1&_rdr,463,0,100
1741721707383,1299,Friend Request-3,200,OK,Thread Group 1-27,text,true,,67762,173,39,39,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,398,0,0
